passenger_id,real_start_date,real_start_time,start_time,end_time,OD_id,start_ver,end_ver,orginal_start_ver,orginal_end_ver,original_distance,final_distance,matching_or,shared_distance,detour,gap,matching_id,matching_type,matching_ver,
7722,2017-07-01,2017-07-01 09:22,546.0,555.0,2195,348,708,348,631,2020.84,2020.84,1,2020.84,0.00,0.00,7730,1,348,
7353,2017-07-01,2017-07-01 09:13,537.0,555.1,2344,596,219,601,505,5281.00,5281.00,1,4651.61,0.00,0.00,7396,1,596,
7386,2017-07-01,2017-07-01 09:14,538.0,555.1,15087,393,528,390,612,2774.53,4041.35,1,1692.82,1266.82,253.58,7603,2,232,
7561,2017-07-01,2017-07-01 09:18,542.0,555.1,551,532,26,532,26,3262.43,3377.26,1,2360.92,114.83,247.08,7271,0,532,
7772,2017-07-01,2017-07-01 09:23,547.0,555.1,25354,502,133,597,133,1557.39,1557.39,1,668.38,0.00,0.00,7976,2,353,
7208,2017-07-01,2017-07-01 09:09,533.0,555.1,423,397,27,397,276,7071.88,7071.88,1,5884.19,0.00,1187.69,7282,1,397,
7282,2017-07-01,2017-07-01 09:11,535.0,555.1,472,84,27,82,221,5884.19,5884.19,1,5884.19,0.00,1187.69,7208,0,84,
7223,2017-07-01,2017-07-01 09:09,533.0,555.2,17530,528,463,528,662,5331.28,5331.28,0,,,,,,,
6688,2017-07-01,2017-07-01 08:55,519.0,555.2,12084,250,6,250,70,9579.23,10839.29,1,1475.51,1260.06,0.00,6669,0,250,
6979,2017-07-01,2017-07-01 09:03,527.0,555.2,12017,219,475,219,475,6949.30,7591.43,1,5314.73,642.12,647.64,7022,1,219,
7577,2017-07-01,2017-07-01 09:19,543.0,555.2,1541,250,609,232,609,2603.16,2603.16,1,958.50,0.00,0.00,7596,1,250,
7775,2017-07-01,2017-07-01 09:23,547.0,555.2,3,314,473,314,63,2368.13,2368.13,1,2368.13,0.00,0.00,7723,0,314,
7607,2017-07-01,2017-07-01 09:19,543.0,555.3,511,236,397,236,590,2889.01,2889.01,1,648.63,0.00,0.00,7956,2,394,
7273,2017-07-01,2017-07-01 09:11,535.0,555.3,23772,90,230,90,214,3640.79,4891.45,1,2964.38,1250.66,628.56,7497,2,93,
7559,2017-07-01,2017-07-01 09:18,542.0,555.4,6540,501,131,501,131,3343.53,3343.53,1,3343.53,0.00,589.93,7462,0,501,
7419,2017-07-01,2017-07-01 09:15,539.0,555.4,615,105,243,541,238,4693.74,4693.74,1,4693.74,0.00,0.00,7395,0,105,
7258,2017-07-01,2017-07-01 09:10,534.0,555.4,1737,105,501,105,501,5718.61,6721.51,1,5618.50,1002.90,0.00,7248,0,105,
7774,2017-07-01,2017-07-01 09:23,547.0,555.5,1,27,224,27,217,2519.33,2519.33,1,2519.33,0.00,0.00,7811,1,27,
7108,2017-07-01,2017-07-01 09:06,530.0,555.6,1045,105,497,105,499,6777.62,6777.62,1,2328.65,0.00,606.43,7339,2,541,
7800,2017-07-01,2017-07-01 09:24,548.0,555.6,16159,14,632,14,634,1227.55,2030.03,1,1372.17,802.48,657.86,7837,1,14,
6699,2017-07-01,2017-07-01 08:56,520.0,555.6,2614,314,265,325,265,8146.99,9034.45,1,1926.08,887.46,814.09,7119,2,79,
7270,2017-07-01,2017-07-01 09:10,534.0,555.6,40,582,27,582,276,5762.55,5802.55,1,1802.53,40.00,203.95,7452,2,213,
7568,2017-07-01,2017-07-01 09:18,542.0,555.6,205,68,314,68,314,3804.47,3804.47,1,3804.47,0.00,0.00,7555,0,68,
7298,2017-07-01,2017-07-01 09:11,535.0,555.6,107,314,6,325,70,4845.90,4933.22,1,1193.11,87.33,644.31,6866,0,314,
7710,2017-07-01,2017-07-01 09:22,546.0,555.6,3183,130,145,130,545,2566.50,2566.50,1,2566.50,0.00,0.00,7758,1,130,
7780,2017-07-01,2017-07-01 09:23,547.0,555.6,3737,552,16,552,16,2072.20,2072.20,1,2072.20,0.00,0.00,7873,1,552,
7873,2017-07-01,2017-07-01 09:25,549.0,555.6,3737,552,16,552,16,2072.20,2072.20,1,2072.20,0.00,0.00,7780,0,552,
7170,2017-07-01,2017-07-01 09:08,532.0,555.7,10535,48,528,41,612,5770.57,5840.61,1,715.96,70.04,1003.58,7091,0,48,
6859,2017-07-01,2017-07-01 08:59,523.0,555.7,1397,348,380,348,329,8111.55,9344.46,1,1205.78,1232.91,0.00,6928,1,348,
7277,2017-07-01,2017-07-01 09:11,535.0,555.7,717,310,473,310,473,4289.81,5350.95,1,2433.65,1061.14,0.00,7491,2,230,
7201,2017-07-01,2017-07-01 09:09,533.0,555.7,7388,347,123,201,301,4563.90,5906.50,1,942.13,1342.60,696.46,7182,0,347,
7048,2017-07-01,2017-07-01 09:04,528.0,555.7,381,27,689,27,694,6597.24,7873.56,1,5603.37,1276.33,0.00,7016,0,27,
7387,2017-07-01,2017-07-01 09:14,538.0,555.8,7294,502,596,502,596,2937.70,3640.13,1,2267.73,702.43,351.22,7626,2,616,
7624,2017-07-01,2017-07-01 09:20,544.0,555.8,68,77,16,77,16,3054.17,3054.17,1,3054.17,0.00,608.56,7548,0,77,
7031,2017-07-01,2017-07-01 09:04,528.0,555.9,17250,243,723,239,723,7702.59,7702.59,0,,,,,,,
7401,2017-07-01,2017-07-01 09:14,538.0,556.0,148,105,397,109,397,3506.87,3725.30,1,556.30,218.43,109.21,8028,2,407,
7618,2017-07-01,2017-07-01 09:20,544.0,556.0,869,9,33,9,33,2981.28,2981.28,0,,,,,,,
7699,2017-07-01,2017-07-01 09:22,546.0,556.0,639,588,33,588,299,2985.21,2985.21,1,2985.21,0.00,0.00,7581,0,588,
7461,2017-07-01,2017-07-01 09:16,540.0,556.1,5979,131,638,131,680,2489.82,3432.90,1,821.03,943.08,1104.66,7374,0,131,
7958,2017-07-01,2017-07-01 09:28,552.0,556.1,19197,646,609,646,259,673.01,673.01,1,673.01,0.00,282.34,7658,0,646,
7578,2017-07-01,2017-07-01 09:19,543.0,556.1,1333,26,655,275,655,2011.25,3054.63,1,1016.41,1043.38,521.69,7890,2,333,
7433,2017-07-01,2017-07-01 09:15,539.0,556.1,5257,2,9,39,9,4605.11,4810.24,1,2783.60,205.13,0.00,7350,0,2,
7629,2017-07-01,2017-07-01 09:20,544.0,556.1,2872,219,9,219,9,3397.00,3397.00,1,3397.00,0.00,629.39,7365,0,219,
7028,2017-07-01,2017-07-01 09:04,528.0,556.1,475,354,27,360,276,7058.02,7573.82,1,1197.71,515.80,316.17,7246,2,429,
7144,2017-07-01,2017-07-01 09:07,531.0,556.2,4883,463,331,546,331,5138.58,5675.86,1,2557.50,537.28,740.18,6841,0,463,
7849,2017-07-01,2017-07-01 09:25,549.0,556.2,4494,236,404,236,249,1827.29,1827.29,1,1827.29,0.00,20.00,7352,0,236,
7385,2017-07-01,2017-07-01 09:14,538.0,556.2,6099,498,107,498,248,5215.31,5589.13,1,2265.88,373.82,0.00,7441,1,498,
7819,2017-07-01,2017-07-01 09:24,548.0,556.2,4006,20,126,20,151,2604.22,2604.22,1,2604.22,0.00,0.00,7669,0,20,
7726,2017-07-01,2017-07-01 09:22,546.0,556.3,124,80,105,88,541,1886.34,1886.34,0,,,,,,,
7340,2017-07-01,2017-07-01 09:13,537.0,556.3,6999,131,596,144,604,5897.55,5897.55,1,4584.13,-0.00,1313.42,7382,1,131,
7316,2017-07-01,2017-07-01 09:12,536.0,556.4,372,314,347,314,470,4377.38,5429.98,1,4674.81,1052.60,755.18,7328,1,314,
7874,2017-07-01,2017-07-01 09:25,549.0,556.4,126,335,367,485,367,1948.07,1948.07,1,1948.07,0.00,0.00,7861,0,335,
6730,2017-07-01,2017-07-01 08:56,520.0,556.4,3571,236,347,236,347,8259.31,9452.35,1,4934.28,1193.04,0.00,6847,1,236,
6771,2017-07-01,2017-07-01 08:57,521.0,556.4,9978,26,471,26,580,9395.16,10302.22,1,1551.80,907.06,1398.68,6619,0,26,
7617,2017-07-01,2017-07-01 09:20,544.0,556.4,109,105,230,108,214,3974.49,3974.49,1,3974.49,0.00,0.00,7523,0,105,
6514,2017-07-01,2017-07-01 08:51,515.0,556.5,10622,1,236,1,235,9847.81,11226.69,1,1402.66,1378.88,0.00,6524,1,1,
7204,2017-07-01,2017-07-01 09:09,533.0,556.5,444,27,723,276,723,6505.67,6505.67,1,5626.40,0.00,0.00,7237,1,27,
7359,2017-07-01,2017-07-01 09:13,537.0,556.5,2759,80,544,700,544,4284.49,5508.38,1,4899.82,1223.89,608.56,7375,1,80,
7733,2017-07-01,2017-07-01 09:23,547.0,556.5,2911,307,224,679,675,1568.20,2263.11,1,1734.81,694.91,528.30,7821,1,307,
7262,2017-07-01,2017-07-01 09:10,534.0,556.6,20,27,331,27,331,5792.67,5792.67,1,5792.67,0.00,0.00,7310,1,27,
7310,2017-07-01,2017-07-01 09:12,536.0,556.6,20,27,331,282,110,5792.67,5792.67,1,5792.67,0.00,0.00,7262,0,27,
7251,2017-07-01,2017-07-01 09:10,534.0,556.6,2939,224,295,224,295,4007.92,5303.01,1,1552.39,1295.09,0.00,7381,2,522,
6540,2017-07-01,2017-07-01 08:51,515.0,556.6,27231,243,195,239,192,9887.53,11031.95,1,4391.63,1144.42,496.90,6370,0,243,
7488,2017-07-01,2017-07-01 09:16,540.0,556.7,430,27,264,27,264,4604.76,4604.76,1,4604.76,0.00,0.00,7534,1,27,
7331,2017-07-01,2017-07-01 09:12,536.0,556.7,48,335,380,356,329,4274.79,5606.21,1,3545.63,1331.42,0.00,7345,1,335,
7267,2017-07-01,2017-07-01 09:10,534.0,556.7,1095,130,314,130,300,4491.48,5359.56,1,2332.17,868.08,434.04,7727,2,666,
7948,2017-07-01,2017-07-01 09:27,551.0,556.8,766,20,708,20,533,1882.00,1882.00,1,1882.00,0.00,0.00,7930,0,20,
7436,2017-07-01,2017-07-01 09:15,539.0,556.8,2008,80,498,88,277,3886.68,4889.58,1,2438.84,1002.90,0.00,7474,1,80,
7371,2017-07-01,2017-07-01 09:13,537.0,556.8,15858,609,501,608,500,5390.56,5390.56,1,2411.91,0.00,0.00,7776,2,236,
7553,2017-07-01,2017-07-01 09:18,542.0,556.8,3084,471,31,42,285,3119.50,3119.50,1,690.53,0.00,249.23,7113,0,471,
7388,2017-07-01,2017-07-01 09:14,538.0,556.8,13654,721,11,721,11,6396.88,6396.88,1,5493.90,0.00,902.97,7445,1,721,
6824,2017-07-01,2017-07-01 08:58,522.0,556.8,3010,314,25,314,25,9351.55,10414.60,1,6351.75,1063.05,0.00,6862,1,314,
7255,2017-07-01,2017-07-01 09:10,534.0,556.8,199,27,48,27,48,6915.26,6915.26,1,3638.50,0.00,0.00,7292,1,27,
7256,2017-07-01,2017-07-01 09:10,534.0,556.9,4019,310,250,113,486,4853.40,5446.67,1,1585.58,593.26,0.00,7337,1,310,
7241,2017-07-01,2017-07-01 09:10,534.0,556.9,2592,10,393,520,251,4581.44,5703.86,1,2927.98,1122.42,729.91,7535,2,330,
7535,2017-07-01,2017-07-01 09:18,542.0,556.9,156,105,393,105,393,2927.98,2927.98,1,2927.98,0.00,729.91,7241,0,105,
6861,2017-07-01,2017-07-01 09:00,524.0,556.9,14260,397,475,407,475,8928.93,9722.90,1,648.63,793.98,645.74,6585,0,397,
7875,2017-07-01,2017-07-01 09:25,549.0,556.9,1816,596,11,596,11,1467.07,1467.07,1,906.05,0.00,20.00,7995,2,82,
7138,2017-07-01,2017-07-01 09:07,531.0,557.0,4697,31,16,31,16,5557.85,6612.60,1,1974.64,1054.75,872.25,7099,0,31,
6962,2017-07-01,2017-07-01 09:02,526.0,557.0,1843,280,582,280,326,7562.42,8997.97,1,5421.02,1435.56,646.67,7174,2,351,
7832,2017-07-01,2017-07-01 09:25,549.0,557.0,3054,68,640,68,640,2502.45,2502.45,1,2502.45,0.00,0.00,7743,0,68,
7570,2017-07-01,2017-07-01 09:18,542.0,557.0,2009,310,33,113,33,3908.22,4266.72,1,3403.70,358.50,863.03,7602,1,310,
7481,2017-07-01,2017-07-01 09:16,540.0,557.1,2649,236,302,236,697,4776.61,4776.61,1,4776.61,0.00,0.00,7399,0,236,
7126,2017-07-01,2017-07-01 09:07,531.0,557.1,285,3,27,212,276,5955.09,7284.33,1,1885.03,1329.24,664.62,7725,2,217,
7660,2017-07-01,2017-07-01 09:21,545.0,557.1,776,348,32,348,297,2697.18,2697.18,1,2697.18,0.00,948.80,7496,0,348,
7235,2017-07-01,2017-07-01 09:10,534.0,557.1,3714,80,514,88,514,5925.25,7319.15,1,3106.86,1393.90,0.00,7187,0,80,
7552,2017-07-01,2017-07-01 09:18,542.0,557.3,3664,68,508,68,508,4628.78,4628.78,1,4628.78,0.00,0.00,7604,1,68,
7760,2017-07-01,2017-07-01 09:23,547.0,557.3,336,331,310,110,113,2634.22,2634.22,1,2634.22,0.00,0.00,7671,0,331,
7485,2017-07-01,2017-07-01 09:16,540.0,557.3,5640,27,140,27,140,4053.14,4323.52,1,1301.45,270.38,766.16,6963,0,27,
7914,2017-07-01,2017-07-01 09:26,550.0,557.3,1212,77,535,77,524,1901.79,1901.79,1,1901.79,0.00,0.00,7820,0,77,
7583,2017-07-01,2017-07-01 09:19,543.0,557.3,531,310,380,113,329,3652.82,3652.82,1,2725.87,0.00,0.00,7794,2,9,
6995,2017-07-01,2017-07-01 09:03,527.0,557.4,10764,582,646,650,258,7179.03,7179.03,0,,,,,,,
7516,2017-07-01,2017-07-01 09:17,541.0,557.4,394,27,638,27,462,4679.09,4679.09,1,4679.09,0.00,0.00,7502,0,27,
6768,2017-07-01,2017-07-01 08:57,521.0,557.4,2348,68,394,68,394,9150.46,10201.30,1,6045.80,1050.83,0.00,6830,1,68,
7573,2017-07-01,2017-07-01 09:18,542.0,557.4,1449,68,95,69,95,2686.53,3968.20,1,3271.74,1281.67,696.46,7588,1,68,
7661,2017-07-01,2017-07-01 09:21,545.0,557.5,347,302,105,677,318,2997.13,2997.13,1,2997.13,0.00,0.00,7805,1,302,
7424,2017-07-01,2017-07-01 09:15,539.0,557.5,11083,2,708,2,708,4251.79,4251.79,0,,,,,,,
7530,2017-07-01,2017-07-01 09:17,541.0,557.5,5980,674,588,674,324,3713.69,3713.69,1,3713.69,0.00,290.15,7344,0,674,
7635,2017-07-01,2017-07-01 09:20,544.0,557.5,654,313,6,583,70,4201.58,4273.97,1,2075.54,72.38,0.00,7595,0,313,
7492,2017-07-01,2017-07-01 09:16,540.0,557.6,2620,582,114,582,114,4317.04,4317.04,1,2843.91,0.00,730.10,7334,0,582,
7557,2017-07-01,2017-07-01 09:18,542.0,557.6,55,27,379,276,381,4557.71,4557.71,1,4557.71,0.00,0.00,7503,0,27,
7213,2017-07-01,2017-07-01 09:09,533.0,557.6,8461,582,392,650,254,6318.12,6318.12,1,6318.12,0.00,0.00,7222,1,582,
7222,2017-07-01,2017-07-01 09:09,533.0,557.6,8461,582,392,650,254,6318.12,6318.12,1,6318.12,0.00,0.00,7213,0,582,
7489,2017-07-01,2017-07-01 09:16,540.0,557.7,10852,114,313,323,313,4214.19,4315.09,1,1414.42,100.90,402.07,7242,0,114,
7308,2017-07-01,2017-07-01 09:12,536.0,557.7,10143,10,552,10,553,4062.18,5086.31,1,1301.97,1024.13,563.20,7909,2,144,
6702,2017-07-01,2017-07-01 08:56,520.0,557.7,21528,721,20,721,191,11992.39,11992.39,1,902.97,-0.00,1662.61,5602,0,721,
7601,2017-07-01,2017-07-01 09:19,543.0,557.7,4054,243,219,239,219,3150.96,3614.01,1,1632.77,463.05,680.65,7721,1,243,
7287,2017-07-01,2017-07-01 09:11,535.0,557.7,4174,10,242,10,241,6865.52,6865.52,1,1082.40,0.00,0.00,7980,2,26,
7705,2017-07-01,2017-07-01 09:22,546.0,557.7,419,614,27,614,220,2867.13,2867.13,0,,,,,,,
7694,2017-07-01,2017-07-01 09:22,546.0,557.7,229,27,663,220,304,3374.05,3374.05,1,3374.05,0.00,0.00,7697,1,27,
7122,2017-07-01,2017-07-01 09:07,531.0,557.7,8112,56,609,56,609,5249.16,5874.32,1,2016.99,625.17,716.07,7808,2,416,
7407,2017-07-01,2017-07-01 09:14,538.0,557.8,24,27,32,27,461,5626.40,5626.40,1,5626.40,0.00,0.00,7383,0,27,
7605,2017-07-01,2017-07-01 09:19,543.0,557.8,385,314,77,325,526,3700.14,4642.25,1,3887.08,942.11,755.18,7611,1,314,
7456,2017-07-01,2017-07-01 09:16,540.0,557.8,325,522,105,522,108,3091.09,4357.15,1,1360.02,1266.05,796.90,7398,0,522,
7943,2017-07-01,2017-07-01 09:27,551.0,557.9,877,471,582,62,649,1975.02,1975.02,1,1975.02,0.00,0.00,7417,0,471,
7952,2017-07-01,2017-07-01 09:27,551.0,557.9,106,335,310,485,712,1442.39,1442.39,1,1442.39,0.00,0.00,7992,1,335,
7872,2017-07-01,2017-07-01 09:25,549.0,557.9,1375,331,250,330,486,2200.21,2200.21,1,2200.21,0.00,0.00,7917,1,331,
7469,2017-07-01,2017-07-01 09:16,540.0,557.9,2112,33,348,33,579,2822.05,4204.65,1,2149.63,1382.60,0.00,7666,2,97,
7453,2017-07-01,2017-07-01 09:16,540.0,557.9,2018,655,16,333,134,4446.18,4467.85,1,1556.81,21.67,0.00,7773,2,274,
6880,2017-07-01,2017-07-01 09:00,524.0,558.0,28367,121,514,121,514,8723.57,9981.73,1,2725.87,1258.16,0.00,7054,2,9,
7707,2017-07-01,2017-07-01 09:22,546.0,558.0,4186,708,6,708,198,3119.51,3119.51,1,722.23,0.00,0.00,7411,0,708,
7924,2017-07-01,2017-07-01 09:27,551.0,558.0,3330,20,618,20,618,1233.41,1233.41,1,1233.41,0.00,1022.62,7787,0,20,
7252,2017-07-01,2017-07-01 09:10,534.0,558.0,9479,310,552,712,553,5647.75,5647.75,1,2770.16,0.00,1111.57,7146,0,310,
7640,2017-07-01,2017-07-01 09:20,544.0,558.1,37,105,224,108,224,3919.77,3919.77,1,3919.77,0.00,435.26,7482,0,105,
7362,2017-07-01,2017-07-01 09:13,537.0,558.1,138,27,394,27,394,6257.49,6297.49,1,937.32,40.00,0.00,7373,1,27,
7430,2017-07-01,2017-07-01 09:15,539.0,558.1,189,314,354,314,354,3264.42,4154.57,1,3202.21,890.15,644.31,7427,0,314,
7730,2017-07-01,2017-07-01 09:23,547.0,558.1,9666,348,618,348,618,2804.16,2804.16,1,2020.84,-0.00,0.00,7722,0,348,
7448,2017-07-01,2017-07-01 09:15,539.0,558.1,578,335,11,335,11,5063.83,5063.83,1,4470.08,0.00,593.74,7499,1,335,
7524,2017-07-01,2017-07-01 09:17,541.0,558.2,1104,532,105,531,108,4081.94,4081.94,0,,,,,,,
7653,2017-07-01,2017-07-01 09:21,545.0,558.2,279,77,443,77,443,3015.61,3843.96,1,1404.25,828.35,0.00,7632,0,77,
7509,2017-07-01,2017-07-01 09:17,541.0,558.2,1955,314,544,325,544,3364.57,3840.32,1,1992.16,475.75,755.18,7498,0,314,
7858,2017-07-01,2017-07-01 09:25,549.0,558.2,1024,80,522,700,665,2348.25,2348.25,1,2348.25,0.00,0.00,7740,0,80,
7572,2017-07-01,2017-07-01 09:18,542.0,558.2,1115,84,77,82,340,2337.83,3459.86,1,561.02,1122.03,398.78,7212,0,84,
7887,2017-07-01,2017-07-01 09:26,550.0,558.3,5384,236,501,236,501,2411.91,2411.91,1,2411.91,0.00,0.00,7818,0,236,
7116,2017-07-01,2017-07-01 09:06,530.0,558.3,3119,4,314,4,300,5567.50,6671.27,1,2766.75,1103.77,0.00,7506,2,354,
8034,2017-07-01,2017-07-01 09:30,554.0,558.4,4366,68,97,68,97,1196.45,1196.45,1,1196.45,0.00,0.00,8031,0,68,
7297,2017-07-01,2017-07-01 09:11,535.0,558.4,32822,156,342,168,344,6297.19,6454.95,1,3543.69,157.76,754.84,7657,2,644,
8027,2017-07-01,2017-07-01 09:29,553.0,558.4,912,80,528,88,612,1416.87,1464.22,1,855.66,47.34,608.56,8030,1,80,
6961,2017-07-01,2017-07-01 09:02,526.0,558.4,4402,588,529,588,529,9466.73,9714.97,1,5744.55,248.25,0.00,6869,0,588,
7756,2017-07-01,2017-07-01 09:23,547.0,558.4,207,27,243,710,238,3469.67,3469.67,1,1793.72,-0.00,0.00,7778,1,27,
7479,2017-07-01,2017-07-01 09:16,540.0,558.4,15731,463,508,662,508,5662.79,5842.30,1,803.71,179.51,0.00,7109,0,463,
7475,2017-07-01,2017-07-01 09:16,540.0,558.4,2776,522,31,519,285,4423.57,4423.57,1,4423.57,0.00,796.90,7468,0,522,
7529,2017-07-01,2017-07-01 09:17,541.0,558.5,12979,175,32,175,32,4253.62,4253.62,0,,,,,,,
7850,2017-07-01,2017-07-01 09:25,549.0,558.5,2677,302,131,73,644,2506.12,2506.12,1,2506.12,0.00,0.00,7708,0,302,
7136,2017-07-01,2017-07-01 09:07,531.0,558.5,247,105,68,105,7,8462.74,9015.28,1,1860.87,552.55,0.00,7149,1,105,
7789,2017-07-01,2017-07-01 09:24,548.0,558.5,1126,588,97,480,97,2771.59,2771.59,1,2771.59,0.00,0.00,7769,0,588,
7615,2017-07-01,2017-07-01 09:20,544.0,558.6,5631,479,439,315,439,3006.53,3026.19,1,2021.05,19.66,695.07,7798,2,316,
7326,2017-07-01,2017-07-01 09:12,536.0,558.6,14636,646,243,646,243,4512.49,4801.22,1,3839.48,288.73,144.37,7554,2,395,
7050,2017-07-01,2017-07-01 09:05,529.0,558.6,8004,2,558,39,548,5597.82,6562.52,1,2254.77,964.70,381.68,7268,2,478,
8023,2017-07-01,2017-07-01 09:29,553.0,558.6,4471,310,311,309,120,566.39,566.39,0,,,,,,,
6988,2017-07-01,2017-07-01 09:03,527.0,558.7,11443,20,9,20,9,9575.01,9575.01,1,1882.00,-0.00,0.00,6942,0,20,
7466,2017-07-01,2017-07-01 09:16,540.0,558.7,2281,230,236,230,17,4969.96,4969.96,1,4969.96,0.00,863.03,7392,0,230,
7766,2017-07-01,2017-07-01 09:23,547.0,558.7,4837,15,33,15,33,3307.19,3307.19,1,3307.19,0.00,0.00,7480,0,15,
7024,2017-07-01,2017-07-01 09:04,528.0,558.7,16927,124,582,124,582,7665.40,8111.83,1,4724.26,446.42,631.28,6878,0,124,
6487,2017-07-01,2017-07-01 08:50,514.0,558.7,11889,250,15,232,15,9803.41,10856.68,1,5204.24,1053.27,465.80,6629,2,234,
7543,2017-07-01,2017-07-01 09:18,542.0,558.7,6321,552,31,685,285,4292.39,4367.41,1,3607.11,75.02,760.30,7594,1,552,
7696,2017-07-01,2017-07-01 09:22,546.0,558.7,728,596,397,596,396,1748.71,2785.80,1,1697.44,1037.09,541.02,7504,0,596,
7750,2017-07-01,2017-07-01 09:23,547.0,558.7,229,27,663,276,666,3374.05,3374.05,1,3374.05,0.00,0.00,7755,1,27,
7012,2017-07-01,2017-07-01 09:03,527.0,558.8,134,68,27,69,276,8217.46,9380.08,1,3804.47,1162.62,0.00,7015,1,68,
7233,2017-07-01,2017-07-01 09:09,533.0,558.8,4569,15,123,15,301,5585.09,6151.64,1,1587.74,566.55,626.01,7029,0,15,
7562,2017-07-01,2017-07-01 09:18,542.0,558.8,385,314,77,325,526,3700.14,4476.76,1,3069.98,776.62,497.01,7197,0,314,
7134,2017-07-01,2017-07-01 09:07,531.0,558.8,9652,514,393,514,247,7442.61,8547.90,1,5975.29,1105.29,0.00,6894,0,514,
7318,2017-07-01,2017-07-01 09:12,536.0,558.9,1471,9,723,225,723,5472.26,5472.26,0,,,,,,,
7322,2017-07-01,2017-07-01 09:12,536.0,559.0,1972,314,543,314,543,4233.77,5485.20,1,3516.94,1251.43,0.00,7409,1,314,
7682,2017-07-01,2017-07-01 09:21,545.0,559.0,10853,117,9,117,225,3254.58,3254.58,1,2408.70,0.00,402.07,7825,2,116,
7306,2017-07-01,2017-07-01 09:12,536.0,559.0,4569,15,123,15,301,5585.09,6505.10,1,3046.88,920.01,0.00,7291,0,15,
7493,2017-07-01,2017-07-01 09:17,541.0,559.0,3576,9,562,213,512,5019.02,5019.02,1,3377.94,0.00,665.23,7302,0,9,
7614,2017-07-01,2017-07-01 09:20,544.0,559.0,605,473,10,477,215,4266.20,4266.20,1,4266.20,0.00,0.00,7675,1,473,
7616,2017-07-01,2017-07-01 09:20,544.0,559.0,341,335,522,485,522,4016.22,4016.22,1,4016.22,0.00,0.00,7585,0,335,
7734,2017-07-01,2017-07-01 09:23,547.0,559.1,2976,130,535,506,535,3528.87,3528.87,1,3528.87,0.00,0.00,7921,1,130,
7363,2017-07-01,2017-07-01 09:13,537.0,559.1,444,27,723,276,723,6505.67,6544.57,1,3374.05,38.90,0.00,7361,0,27,
7190,2017-07-01,2017-07-01 09:08,532.0,559.2,16240,16,163,16,628,6850.17,7831.25,1,2400.02,981.08,673.40,6860,0,16,
7860,2017-07-01,2017-07-01 09:25,549.0,559.2,17,314,224,314,224,3086.87,3086.87,1,3086.87,0.00,0.00,7863,1,314,
7863,2017-07-01,2017-07-01 09:25,549.0,559.2,17,314,224,314,224,3086.87,3086.87,1,3086.87,0.00,0.00,7860,0,314,
7932,2017-07-01,2017-07-01 09:27,551.0,559.2,11281,473,207,472,207,2100.78,2100.78,1,2100.78,0.00,0.00,7856,0,473,
7896,2017-07-01,2017-07-01 09:26,550.0,559.2,2259,25,655,253,333,2115.11,2115.11,0,,,,,,,
7634,2017-07-01,2017-07-01 09:20,544.0,559.3,1892,348,558,348,559,5112.17,5125.24,1,3245.18,13.07,0.00,7593,0,348,
7897,2017-07-01,2017-07-01 09:26,550.0,559.3,258,77,243,77,243,2285.84,2285.84,1,2285.84,0.00,608.56,7826,0,77,
7192,2017-07-01,2017-07-01 09:08,532.0,559.3,1965,498,582,530,649,6461.83,7646.16,1,6003.00,1184.33,1052.07,7355,2,499,
6853,2017-07-01,2017-07-01 08:59,523.0,559.3,13006,721,32,721,297,11153.48,11153.48,1,11153.48,0.00,0.00,6825,0,721,
7522,2017-07-01,2017-07-01 09:17,541.0,559.3,1753,9,475,9,475,4451.71,5416.91,1,2433.65,965.20,542.79,7525,1,9,
7148,2017-07-01,2017-07-01 09:07,531.0,559.3,8461,582,392,650,254,6318.12,6855.56,1,1961.73,537.44,510.18,6870,0,582,
7584,2017-07-01,2017-07-01 09:19,543.0,559.4,1687,68,145,68,545,4182.67,4209.68,1,1336.58,27.01,0.00,7610,1,68,
7738,2017-07-01,2017-07-01 09:23,547.0,559.4,3861,6,689,6,469,2362.71,2362.71,1,2362.71,0.00,1091.49,7486,0,6,
7628,2017-07-01,2017-07-01 09:20,544.0,559.4,109,105,230,108,211,3974.49,3974.49,1,1198.61,0.00,0.00,8054,2,10,
7198,2017-07-01,2017-07-01 09:09,533.0,559.5,20340,310,492,113,492,5555.85,6286.47,1,969.08,730.62,621.48,6720,0,310,
7483,2017-07-01,2017-07-01 09:16,540.0,559.5,10687,632,663,149,663,5001.73,5001.73,1,5001.73,0.00,0.00,7432,0,632,
7089,2017-07-01,2017-07-01 09:06,530.0,559.5,66,27,367,27,496,7084.17,8002.95,1,5978.78,918.78,0.00,7065,0,27,
7532,2017-07-01,2017-07-01 09:18,542.0,559.5,1903,130,379,130,379,3782.97,4270.27,1,858.86,487.30,602.31,7991,2,683,
7508,2017-07-01,2017-07-01 09:17,541.0,559.6,2566,10,280,215,280,5428.40,5840.69,1,1757.16,412.30,0.00,7165,0,10,
7128,2017-07-01,2017-07-01 09:07,531.0,559.6,9620,596,170,601,170,7527.04,7535.37,1,2446.95,8.32,0.00,7495,2,443,
7349,2017-07-01,2017-07-01 09:13,537.0,559.6,15157,313,569,313,569,6800.15,6800.15,1,3119.50,0.00,1033.28,7364,1,313,
8090,2017-07-01,2017-07-01 09:31,555.0,559.6,100,27,498,27,498,1301.45,1301.45,1,1301.45,0.00,0.00,8004,0,27,
